userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
kswanson@example.net,Ward-Berg Initiative,11-06-2023,17-06-2023,,,,11.0,,4.0,,4.0,0.0,Sales Activity
bellwilliam@example.com,Serrano and Sons Solution,11-02-2024,17-02-2024,,,0.0,4.0,4.0,,9.0,5.0,,Sales Activity
gjackson@example.org,Greene Inc Initiative,12-02-2023,18-02-2023,,,3.0,3.0,8.0,9.0,,11.0,2.0,Sales Activity
hoffmanjoshua@example.org,Patrick Inc Initiative,26-06-2022,02-07-2022,,Feeling optimistic about this project,3.0,10.0,6.0,6.0,4.0,4.0,6.0,BAU Activity
ayalapatricia@example.org,Dalton Group Solution,29-01-2023,04-02-2023,,Feeling motivated,0.0,,,8.0,4.0,4.0,1.0,BAU Activity
jonessamuel@example.org,Lopez Inc Initiative,18-09-2022,24-09-2022,,Hopeful for a successful outcome,,11.0,,,9.0,1.0,3.0,Sales Activity
zfields@example.net,Love Ltd Solution,11-09-2022,17-09-2022,,Feeling motivated,1.0,6.0,5.0,8.0,,,7.0,Sales Activity
dawn73@example.net,Austin-Clark Project,25-12-2022,31-12-2022,,Excited to get started!,,7.0,,,,11.0,,BAU Activity
foxsteven@example.com,Ford LLC Solution,15-05-2022,21-05-2022,,,,10.0,3.0,,2.0,0.0,0.0,BAU Activity
foconnor@example.net,Meyers-Nunez Project,10-12-2023,16-12-2023,,,,,,6.0,4.0,3.0,1.0,BAU Activity
rebekahphillips@example.org,Hurley Group Project,24-04-2022,30-04-2022,,Feeling optimistic about this project,,4.0,4.0,,4.0,5.0,2.0,BAU Activity
westwilliam@example.org,Serrano and Sons Solution,02-07-2023,08-07-2023,,,,3.0,4.0,5.0,5.0,12.0,6.0,BAU Activity
michelleruiz@example.org,Taylor LLC Project,17-04-2022,23-04-2022,,,10.0,4.0,5.0,4.0,8.0,5.0,,Sales Activity
stephensdarren@example.org,"Donovan, Tyler and Cabrera Solution",30-04-2023,06-05-2023,,,2.0,,,5.0,4.0,3.0,,Sales Activity
mwoods@example.com,Malone-Mcclure Initiative,26-03-2023,01-04-2023,,Eager to collaborate with the team,9.0,5.0,,5.0,11.0,3.0,,BAU Activity
jasminechaney@example.org,Lin-Johnson Solution,02-04-2023,08-04-2023,,Feeling optimistic about this project,,8.0,5.0,6.0,1.0,2.0,2.0,Sales Activity
gomezelizabeth@example.net,"Strickland, Roberts and Dixon Solution",07-05-2023,13-05-2023,,,8.0,5.0,9.0,4.0,6.0,3.0,,BAU Activity
daniel30@example.net,Meyers-Nunez Project,31-12-2023,06-01-2024,,,,,5.0,3.0,12.0,0.0,3.0,Sales Activity
bhayes@example.org,Hernandez-Wells Initiative,16-04-2023,22-04-2023,,Looking forward to the challenge,12.0,4.0,,,,,3.0,BAU Activity
xrobinson@example.org,Lin-Johnson Solution,26-03-2023,01-04-2023,,,1.0,6.0,,4.0,4.0,4.0,6.0,Sales Activity
brandon73@example.com,Austin-Clark Project,11-06-2023,17-06-2023,,Eager to collaborate with the team,0.0,5.0,11.0,,4.0,6.0,,Sales Activity
stoneeric@example.com,"Austin, Barnes and Marquez Initiative",14-01-2024,20-01-2024,,,1.0,,,,,,2.0,BAU Activity
millsdonna@example.org,"Diaz, Lam and Maldonado Project",25-02-2024,02-03-2024,,,1.0,4.0,5.0,0.0,10.0,0.0,2.0,Sales Activity
kleindaniel@example.com,Cabrera Inc Project,14-08-2022,20-08-2022,,Excited to get started!,1.0,10.0,,0.0,8.0,4.0,,Sales Activity
pthompson@example.org,Ford LLC Solution,17-07-2022,23-07-2022,,Feeling optimistic about this project,,5.0,5.0,5.0,12.0,1.0,,BAU Activity
mcdanielrichard@example.org,"Gonzalez, Anderson and Walsh Project",02-04-2023,08-04-2023,,Looking forward to the challenge,0.0,4.0,,7.0,4.0,5.0,1.0,Sales Activity
fnixon@example.org,"Austin, Barnes and Marquez Initiative",17-03-2024,23-03-2024,,,1.0,5.0,5.0,,4.0,4.0,2.0,Sales Activity
cbranch@example.org,Hurley Group Project,31-03-2024,06-04-2024,,,2.0,1.0,6.0,5.0,,,2.0,BAU Activity
michelleholloway@example.net,"Lang, Allen and Hayes Solution",24-07-2022,30-07-2022,,Ready to dive in,2.0,7.0,6.0,5.0,11.0,10.0,,BAU Activity
austinalexander@example.com,Dalton Group Solution,17-04-2022,23-04-2022,,,,,10.0,11.0,4.0,2.0,,Sales Activity
johnsonandrew@example.net,"Nguyen, Peters and Walker Initiative",25-06-2023,01-07-2023,,,1.0,8.0,,,5.0,4.0,3.0,Sales Activity
chad42@example.net,"Austin, Barnes and Marquez Initiative",07-05-2023,13-05-2023,,Feeling motivated,1.0,6.0,9.0,5.0,11.0,4.0,1.0,BAU Activity
nsellers@example.org,"Donovan, Tyler and Cabrera Solution",26-06-2022,02-07-2022,,,11.0,,4.0,,2.0,1.0,,BAU Activity
scottallison@example.org,Taylor LLC Project,29-05-2022,04-06-2022,,Ready to dive in,2.0,3.0,4.0,,,5.0,,Sales Activity
jhernandez@example.org,Meyers-Nunez Project,04-02-2024,10-02-2024,,Excited to get started!,3.0,4.0,6.0,,11.0,4.0,3.0,Sales Activity
janice21@example.com,Patrick Inc Initiative,08-10-2023,14-10-2023,,,8.0,,5.0,6.0,12.0,6.0,,Sales Activity
davissylvia@example.net,Ward-Berg Initiative,05-02-2023,11-02-2023,,Feeling optimistic about this project,,,,9.0,,10.0,,Sales Activity
fnixon@example.org,"Austin, Barnes and Marquez Initiative",02-10-2022,08-10-2022,,,0.0,4.0,7.0,5.0,,,1.0,Sales Activity
janetkramer@example.org,"Diaz, Lam and Maldonado Project",15-01-2023,21-01-2023,,Hopeful for a successful outcome,8.0,6.0,2.0,7.0,,,12.0,BAU Activity
williamsleslie@example.com,Malone-Mcclure Initiative,19-03-2023,25-03-2023,,,2.0,4.0,4.0,,0.0,,11.0,Sales Activity
seth46@example.org,Hurley Group Project,21-01-2024,27-01-2024,,,,3.0,4.0,10.0,7.0,,0.0,Sales Activity
davenportkatie@example.net,"Stevens, Andrews and Medina Initiative",20-11-2022,26-11-2022,,,9.0,,4.0,5.0,4.0,10.0,,Sales Activity
hmcpherson@example.net,Lindsey Inc Initiative,20-11-2022,26-11-2022,,Hopeful for a successful outcome,,10.0,3.0,5.0,6.0,1.0,,Sales Activity
kyoung@example.org,"Austin, Barnes and Marquez Initiative",19-11-2023,25-11-2023,,Feeling optimistic about this project,6.0,,6.0,4.0,4.0,0.0,0.0,BAU Activity
darrell46@example.org,Lopez Inc Initiative,19-11-2023,25-11-2023,,Excited to get started!,2.0,4.0,,,1.0,4.0,,BAU Activity
xbentley@example.net,Brown Inc Initiative,18-02-2024,24-02-2024,,Feeling motivated,,5.0,6.0,7.0,,2.0,1.0,Sales Activity
shannon36@example.net,Taylor LLC Project,16-04-2023,22-04-2023,,Ready to dive in,,,8.0,7.0,11.0,10.0,4.0,Sales Activity
wmontgomery@example.com,Serrano and Sons Solution,23-07-2023,29-07-2023,,,11.0,5.0,4.0,4.0,4.0,3.0,,Sales Activity
josewilson@example.org,"Brown, Sims and Davis Initiative",26-11-2023,02-12-2023,,,11.0,5.0,,5.0,4.0,10.0,,BAU Activity
georgemay@example.net,"Jimenez, Mendez and Lewis Initiative",10-12-2023,16-12-2023,,Hopeful for a successful outcome,3.0,,11.0,5.0,4.0,11.0,12.0,BAU Activity
bakerroy@example.com,"Chase, Molina and Mccoy Initiative",05-02-2023,11-02-2023,,Ready to dive in,7.0,5.0,,,,5.0,1.0,Sales Activity
hcruz@example.com,Butler-Acosta Solution,20-11-2022,26-11-2022,,,5.0,0.0,5.0,5.0,4.0,8.0,0.0,Sales Activity
crosbyruben@example.com,Taylor LLC Project,05-06-2022,11-06-2022,,,1.0,5.0,5.0,8.0,4.0,4.0,1.0,BAU Activity
zharrison@example.net,"Diaz, Lam and Maldonado Project",25-12-2022,31-12-2022,,Can't wait to see the end result,11.0,0.0,,3.0,,,1.0,BAU Activity
zacharylewis@example.net,Martin-Ball Project,30-07-2023,05-08-2023,,,0.0,12.0,9.0,5.0,6.0,9.0,0.0,BAU Activity
halltravis@example.com,Butler-Acosta Solution,21-01-2024,27-01-2024,,,0.0,,,,11.0,5.0,8.0,BAU Activity
rubiolawrence@example.com,Serrano and Sons Solution,25-09-2022,01-10-2022,,,0.0,,6.0,11.0,,6.0,2.0,Sales Activity
michael80@example.net,"Diaz, Lam and Maldonado Project",24-03-2024,30-03-2024,,,1.0,10.0,,,5.0,6.0,1.0,BAU Activity
pmoore@example.net,Ford LLC Solution,19-06-2022,25-06-2022,,Feeling motivated,4.0,5.0,3.0,5.0,1.0,8.0,,Sales Activity
millsdonna@example.org,Butler-Acosta Solution,11-12-2022,17-12-2022,,Hopeful for a successful outcome,2.0,3.0,5.0,,6.0,,0.0,Sales Activity
leahandrade@example.org,Lopez Inc Initiative,25-06-2023,01-07-2023,,,,4.0,3.0,,,,,BAU Activity
lindsaydavies@example.org,Scott and Sons Project,12-11-2023,18-11-2023,,Excited to get started!,3.0,,10.0,,,6.0,,Sales Activity
clarknathan@example.net,"Nguyen, Peters and Walker Initiative",02-04-2023,08-04-2023,,,,4.0,5.0,5.0,4.0,,0.0,Sales Activity
yorozco@example.net,Castillo PLC Solution,19-06-2022,25-06-2022,,,0.0,,9.0,,5.0,,6.0,BAU Activity
meaganbrown@example.com,"Nguyen, Peters and Walker Initiative",26-02-2023,04-03-2023,,Excited to get started!,7.0,10.0,6.0,,,5.0,7.0,Sales Activity
rogersmichael@example.org,Martin-Ball Project,07-05-2023,13-05-2023,,Feeling optimistic about this project,0.0,,5.0,0.0,5.0,,0.0,Sales Activity
ggarcia@example.net,Brown Inc Initiative,11-06-2023,17-06-2023,,Hopeful for a successful outcome,,0.0,6.0,4.0,6.0,12.0,4.0,Sales Activity
nancy93@example.net,Stevenson-Johnson Project,24-03-2024,30-03-2024,,,2.0,,,5.0,4.0,5.0,0.0,Sales Activity
samuel61@example.net,Harris-Nicholson Project,21-08-2022,27-08-2022,,Feeling motivated,2.0,4.0,,6.0,8.0,,12.0,BAU Activity
davidsonjonathan@example.net,"Gonzalez, Anderson and Walsh Project",17-04-2022,23-04-2022,,Can't wait to see the end result,,9.0,6.0,8.0,5.0,,0.0,BAU Activity
carolmartin@example.net,Brown Inc Initiative,05-03-2023,11-03-2023,,Feeling motivated,3.0,4.0,4.0,,,5.0,10.0,BAU Activity
robertconrad@example.org,Love Ltd Solution,01-05-2022,07-05-2022,,Feeling optimistic about this project,8.0,,6.0,4.0,5.0,,1.0,BAU Activity
parkkaren@example.com,"Turner, Evans and Reed Solution",17-12-2023,23-12-2023,,,3.0,5.0,6.0,,,5.0,,Sales Activity
medinakathryn@example.org,Simpson-Caldwell Project,01-10-2023,07-10-2023,,,5.0,5.0,6.0,,,,3.0,BAU Activity
tiffanymontgomery@example.org,Harris-Nicholson Project,25-12-2022,31-12-2022,,,,5.0,5.0,5.0,,,0.0,BAU Activity
carlsonhannah@example.net,Ward-Berg Initiative,17-09-2023,23-09-2023,,,,,2.0,4.0,,,6.0,BAU Activity
wallzachary@example.org,Ford LLC Solution,17-09-2023,23-09-2023,,,11.0,,,4.0,,4.0,,BAU Activity
annetteanderson@example.net,Dalton Group Solution,24-12-2023,30-12-2023,,,3.0,5.0,5.0,3.0,4.0,5.0,0.0,BAU Activity
alexis92@example.org,"Mckinney, Ross and Reed Solution",27-08-2023,02-09-2023,,,2.0,0.0,11.0,5.0,4.0,4.0,3.0,Sales Activity
sarahtaylor@example.com,Patrick Inc Initiative,26-03-2023,01-04-2023,,Can't wait to see the end result,0.0,1.0,5.0,,6.0,,,Sales Activity
bradleybradford@example.org,"Nguyen, Peters and Walker Initiative",17-03-2024,23-03-2024,,Eager to collaborate with the team,3.0,5.0,2.0,12.0,4.0,5.0,1.0,BAU Activity
emilylynch@example.com,"Diaz, Lam and Maldonado Project",17-03-2024,23-03-2024,,Feeling motivated,1.0,,6.0,,4.0,,,Sales Activity
cbranch@example.org,Martin-Ball Project,07-05-2023,13-05-2023,,Looking forward to the challenge,,9.0,,12.0,4.0,1.0,3.0,Sales Activity
michael11@example.net,"Brown, Vasquez and Bush Initiative",17-07-2022,23-07-2022,,,0.0,6.0,6.0,6.0,6.0,7.0,6.0,Sales Activity
cassandra42@example.com,Henry-Sandoval Project,04-09-2022,10-09-2022,,,3.0,4.0,4.0,6.0,5.0,2.0,,BAU Activity
bradley80@example.net,Lopez Inc Initiative,11-09-2022,17-09-2022,,Looking forward to the challenge,10.0,4.0,,10.0,5.0,4.0,11.0,Sales Activity
mmoreno@example.com,"Jimenez, Mendez and Lewis Initiative",07-08-2022,13-08-2022,,,3.0,,,,6.0,,2.0,BAU Activity
grimesjohn@example.net,Lin-Johnson Solution,15-01-2023,21-01-2023,,Feeling motivated,7.0,11.0,4.0,,4.0,6.0,0.0,Sales Activity
jared33@example.org,Lopez Inc Initiative,03-12-2023,09-12-2023,,,1.0,4.0,5.0,1.0,5.0,,3.0,BAU Activity
bryantkristy@example.net,Brown Inc Initiative,24-07-2022,30-07-2022,,,1.0,,,,11.0,12.0,,BAU Activity
jordan71@example.com,Simpson-Caldwell Project,23-10-2022,29-10-2022,,,,4.0,9.0,4.0,,5.0,,Sales Activity
mirandanichols@example.net,Harris-Nicholson Project,02-10-2022,08-10-2022,,Ready to dive in,,,11.0,,5.0,5.0,8.0,Sales Activity
craigjohn@example.net,Austin-Clark Project,26-02-2023,04-03-2023,,,1.0,5.0,4.0,4.0,2.0,3.0,2.0,BAU Activity
dbutler@example.com,Dalton Group Solution,17-09-2023,23-09-2023,,,,12.0,4.0,,5.0,0.0,0.0,BAU Activity
nsellers@example.org,Scott and Sons Project,28-01-2024,03-02-2024,,,0.0,4.0,,10.0,5.0,,,Sales Activity
zbond@example.net,"Austin, Barnes and Marquez Initiative",18-12-2022,24-12-2022,,Feeling motivated,3.0,,,11.0,,,3.0,Sales Activity
douglas45@example.org,Austin-Clark Project,17-03-2024,23-03-2024,,,4.0,4.0,10.0,9.0,3.0,4.0,3.0,Sales Activity
rayjohnson@example.org,Hurley Group Project,26-11-2023,02-12-2023,,,1.0,,9.0,,6.0,4.0,5.0,BAU Activity
steven50@example.net,"Brown, Sims and Davis Initiative",13-08-2023,19-08-2023,,Excited to get started!,2.0,,,,5.0,4.0,2.0,BAU Activity
mortonmonica@example.org,Castillo PLC Solution,11-09-2022,17-09-2022,,Hopeful for a successful outcome,1.0,4.0,2.0,5.0,,,0.0,BAU Activity
vincentchan@example.com,Lopez Inc Initiative,14-01-2024,20-01-2024,,Looking forward to the challenge,,,4.0,,10.0,,7.0,Sales Activity
ramirezjessica@example.com,"Lang, Allen and Hayes Solution",20-11-2022,26-11-2022,,Can't wait to see the end result,4.0,,5.0,5.0,4.0,4.0,2.0,Sales Activity
wattsdaniel@example.com,Cabrera Inc Project,16-10-2022,22-10-2022,,Excited to get started!,11.0,6.0,4.0,4.0,7.0,,2.0,BAU Activity
torresvicki@example.com,Herrera Ltd Initiative,16-04-2023,22-04-2023,,,,10.0,,,6.0,5.0,8.0,Sales Activity
leepowell@example.org,"Jimenez, Mendez and Lewis Initiative",01-10-2023,07-10-2023,,,0.0,7.0,4.0,1.0,,5.0,0.0,Sales Activity
aleach@example.com,"Chase, Molina and Mccoy Initiative",18-02-2024,24-02-2024,,Eager to collaborate with the team,2.0,4.0,4.0,6.0,5.0,,2.0,BAU Activity
nancy82@example.org,"Brown, Vasquez and Bush Initiative",10-12-2023,16-12-2023,,Can't wait to see the end result,,,12.0,6.0,4.0,5.0,,BAU Activity
rochabrandon@example.net,Hurley Group Project,12-06-2022,18-06-2022,,Feeling optimistic about this project,2.0,3.0,8.0,8.0,4.0,4.0,1.0,Sales Activity
csims@example.org,Lopez Inc Initiative,07-05-2023,13-05-2023,,Feeling optimistic about this project,0.0,2.0,5.0,,12.0,4.0,12.0,BAU Activity
thomasthompson@example.com,Hurley Group Project,26-02-2023,04-03-2023,,Feeling optimistic about this project,3.0,7.0,0.0,12.0,4.0,9.0,0.0,BAU Activity
daniel15@example.org,Herrera Ltd Initiative,29-10-2023,04-11-2023,,,8.0,5.0,,4.0,,4.0,1.0,Sales Activity
johnsonmeghan@example.com,Henry-Sandoval Project,26-02-2023,04-03-2023,,Ready to dive in,10.0,10.0,,,,6.0,1.0,BAU Activity
hhartman@example.org,"Strickland, Roberts and Dixon Solution",07-05-2023,13-05-2023,,Excited to get started!,1.0,9.0,6.0,5.0,3.0,4.0,1.0,BAU Activity
victoria05@example.net,Love Ltd Solution,03-03-2024,09-03-2024,,,0.0,10.0,,,0.0,8.0,10.0,Sales Activity
jonessarah@example.com,"Nguyen, Peters and Walker Initiative",26-06-2022,02-07-2022,,,,3.0,,4.0,4.0,5.0,4.0,BAU Activity
john83@example.net,"Diaz, Lam and Maldonado Project",10-09-2023,16-09-2023,,,3.0,9.0,,,4.0,,,Sales Activity
zstevens@example.org,Meyers-Nunez Project,13-11-2022,19-11-2022,,Ready to dive in,0.0,,,,,6.0,,BAU Activity
rebecca05@example.net,Scott and Sons Project,19-06-2022,25-06-2022,,,8.0,6.0,7.0,4.0,,4.0,1.0,Sales Activity
lriggs@example.com,"Lang, Allen and Hayes Solution",17-03-2024,23-03-2024,,Feeling motivated,5.0,9.0,,1.0,5.0,4.0,1.0,BAU Activity
regina59@example.net,Brown Inc Initiative,13-08-2023,19-08-2023,,,1.0,6.0,,3.0,,5.0,3.0,BAU Activity
gdavenport@example.net,Moreno-Jackson Project,18-06-2023,24-06-2023,,,,4.0,,,,1.0,12.0,BAU Activity
moorechad@example.net,Schneider and Sons Solution,04-02-2024,10-02-2024,,Ready to dive in,6.0,7.0,,4.0,,3.0,,Sales Activity
patriciagonzales@example.com,"Sanchez, Jackson and Scott Initiative",21-01-2024,27-01-2024,,Feeling motivated,,,,6.0,9.0,5.0,,Sales Activity
richard13@example.org,"Gonzalez, Anderson and Walsh Project",21-01-2024,27-01-2024,,,,,4.0,5.0,4.0,,0.0,BAU Activity
lguzman@example.com,Martin-Ball Project,11-02-2024,17-02-2024,,,,5.0,12.0,4.0,,,,Sales Activity
soliskathryn@example.org,"Brown, Sims and Davis Initiative",07-08-2022,13-08-2022,,,,,4.0,6.0,4.0,,2.0,BAU Activity
chantiffany@example.com,Ford LLC Solution,05-02-2023,11-02-2023,,,,12.0,0.0,5.0,4.0,5.0,1.0,BAU Activity
crystal22@example.com,"Chase, Molina and Mccoy Initiative",08-10-2023,14-10-2023,,,2.0,,,3.0,2.0,4.0,0.0,BAU Activity
oosborne@example.org,Lopez Inc Initiative,18-02-2024,24-02-2024,,,3.0,5.0,6.0,,2.0,6.0,,Sales Activity
williamsalicia@example.org,Love Ltd Solution,05-11-2023,11-11-2023,,Ready to dive in,1.0,6.0,0.0,,,5.0,0.0,Sales Activity
gabriel71@example.net,Martin-Ball Project,04-12-2022,10-12-2022,,Feeling motivated,1.0,4.0,11.0,4.0,4.0,4.0,10.0,BAU Activity
garciabrittany@example.org,Abbott-Carter Solution,11-09-2022,17-09-2022,,Hopeful for a successful outcome,,6.0,,1.0,,4.0,7.0,BAU Activity
calebwells@example.com,"Brown, Vasquez and Bush Initiative",25-06-2023,01-07-2023,,Feeling motivated,2.0,10.0,6.0,,2.0,,10.0,Sales Activity
ymartin@example.org,Lopez Inc Initiative,27-08-2023,02-09-2023,,Eager to collaborate with the team,1.0,,,10.0,4.0,9.0,1.0,Sales Activity
poolesuzanne@example.net,Dalton Group Solution,29-05-2022,04-06-2022,,,4.0,5.0,11.0,9.0,0.0,8.0,,BAU Activity
michael36@example.com,"Lang, Allen and Hayes Solution",18-12-2022,24-12-2022,,,11.0,4.0,,6.0,5.0,,,BAU Activity
walkermargaret@example.com,Moreno-Jackson Project,17-09-2023,23-09-2023,,,1.0,12.0,4.0,,11.0,12.0,1.0,BAU Activity
nsmith@example.com,"Jackson, Nguyen and Crawford Project",02-04-2023,08-04-2023,,,0.0,5.0,4.0,4.0,4.0,3.0,,BAU Activity
ghunt@example.net,Lopez Inc Initiative,17-04-2022,23-04-2022,,,6.0,5.0,1.0,4.0,4.0,4.0,5.0,BAU Activity
theresadunn@example.org,Gonzalez-Becker Initiative,05-11-2023,11-11-2023,,,8.0,,4.0,6.0,8.0,6.0,10.0,Sales Activity
jmccarty@example.com,Dalton Group Solution,05-03-2023,11-03-2023,,Can't wait to see the end result,7.0,12.0,5.0,6.0,,12.0,0.0,Sales Activity
lacevedo@example.org,Simpson-Caldwell Project,27-08-2023,02-09-2023,,,2.0,6.0,2.0,4.0,6.0,4.0,5.0,BAU Activity
ygreen@example.org,Moreno-Jackson Project,29-05-2022,04-06-2022,,Feeling optimistic about this project,3.0,6.0,1.0,10.0,,3.0,,Sales Activity
williamscynthia@example.net,Dalton Group Solution,14-08-2022,20-08-2022,,Looking forward to the challenge,,6.0,6.0,5.0,,6.0,1.0,Sales Activity
osmith@example.net,Taylor LLC Project,02-07-2023,08-07-2023,,Hopeful for a successful outcome,3.0,3.0,,12.0,11.0,12.0,,Sales Activity
stephanie24@example.com,Ford LLC Solution,05-11-2023,11-11-2023,,Ready to dive in,1.0,1.0,4.0,,4.0,1.0,,Sales Activity
fray@example.net,"Stevens, Andrews and Medina Initiative",31-03-2024,06-04-2024,,,,11.0,,,5.0,,,BAU Activity
hamiltontanya@example.net,Love Ltd Solution,21-08-2022,27-08-2022,,Excited to get started!,1.0,5.0,5.0,6.0,4.0,,8.0,BAU Activity
christopher34@example.com,Brown Inc Initiative,07-01-2024,13-01-2024,,,10.0,8.0,2.0,,,,2.0,BAU Activity
bhanson@example.com,"Gonzalez, Anderson and Walsh Project",11-06-2023,17-06-2023,,Hopeful for a successful outcome,0.0,0.0,6.0,,,6.0,1.0,BAU Activity
vross@example.org,Butler-Acosta Solution,23-07-2023,29-07-2023,,Eager to collaborate with the team,7.0,12.0,,5.0,2.0,4.0,,Sales Activity
rebecca05@example.net,Scott and Sons Project,23-10-2022,29-10-2022,,Excited to get started!,0.0,,,4.0,,,0.0,Sales Activity
kyliescott@example.com,"Brown, Vasquez and Bush Initiative",24-04-2022,30-04-2022,,,3.0,2.0,5.0,7.0,2.0,1.0,,BAU Activity
xwells@example.net,Martin-Ball Project,20-08-2023,26-08-2023,,,,4.0,,4.0,,,0.0,BAU Activity
jerryortiz@example.com,Henry-Sandoval Project,02-10-2022,08-10-2022,,,3.0,,5.0,,4.0,,1.0,BAU Activity
bobbybrown@example.net,Gonzalez-Becker Initiative,24-04-2022,30-04-2022,,Eager to collaborate with the team,,,3.0,6.0,4.0,4.0,,Sales Activity
westrichard@example.org,Gonzalez-Becker Initiative,11-06-2023,17-06-2023,,Feeling optimistic about this project,,6.0,,4.0,6.0,,8.0,Sales Activity
veronica36@example.com,Snow-Lee Project,24-09-2023,30-09-2023,,Feeling optimistic about this project,2.0,5.0,4.0,5.0,1.0,5.0,5.0,BAU Activity
sally41@example.com,Moreno-Jackson Project,19-03-2023,25-03-2023,,,,5.0,6.0,3.0,3.0,,,Sales Activity
nathanielfowler@example.org,Serrano and Sons Solution,14-08-2022,20-08-2022,,,0.0,,,,4.0,8.0,0.0,Sales Activity
aguerrero@example.net,Schneider and Sons Solution,10-09-2023,16-09-2023,,Eager to collaborate with the team,2.0,4.0,5.0,,,10.0,,Sales Activity
blevinsjames@example.org,Stevenson-Johnson Project,04-06-2023,10-06-2023,,,,,,8.0,4.0,7.0,,Sales Activity
padams@example.org,Gonzalez-Becker Initiative,18-12-2022,24-12-2022,,Eager to collaborate with the team,,4.0,3.0,5.0,,6.0,1.0,Sales Activity
davidreyes@example.com,Scott and Sons Project,19-11-2023,25-11-2023,,,1.0,1.0,1.0,,5.0,10.0,,BAU Activity
jessicamartin@example.com,"Austin, Barnes and Marquez Initiative",13-08-2023,19-08-2023,,Excited to get started!,3.0,9.0,5.0,10.0,,,,BAU Activity
destiny45@example.org,Hernandez-Wells Initiative,28-08-2022,03-09-2022,,Feeling motivated,,7.0,2.0,4.0,8.0,2.0,8.0,BAU Activity
whitneygardner@example.org,"Jimenez, Mendez and Lewis Initiative",11-02-2024,17-02-2024,,Excited to get started!,3.0,0.0,,5.0,4.0,1.0,,Sales Activity
patriciaallen@example.org,Austin-Clark Project,11-12-2022,17-12-2022,,,1.0,4.0,5.0,6.0,5.0,8.0,,BAU Activity
mitchelldebra@example.net,Snow-Lee Project,10-12-2023,16-12-2023,,Feeling optimistic about this project,1.0,9.0,1.0,0.0,5.0,5.0,0.0,BAU Activity
kennethschultz@example.com,"Jackson, Nguyen and Crawford Project",02-07-2023,08-07-2023,,Can't wait to see the end result,6.0,,5.0,5.0,11.0,9.0,2.0,Sales Activity
djohnson@example.com,Love Ltd Solution,09-07-2023,15-07-2023,,,3.0,0.0,,10.0,,6.0,,Sales Activity
alexa32@example.org,Cabrera Inc Project,18-09-2022,24-09-2022,,,1.0,1.0,7.0,4.0,3.0,,3.0,BAU Activity
kbuckley@example.org,"Lang, Allen and Hayes Solution",02-07-2023,08-07-2023,,Looking forward to the challenge,3.0,,5.0,,4.0,5.0,1.0,BAU Activity
petercarroll@example.com,Ford LLC Solution,28-05-2023,03-06-2023,,Ready to dive in,,,10.0,9.0,,5.0,,BAU Activity
grimesjohn@example.net,"Strickland, Roberts and Dixon Solution",28-01-2024,03-02-2024,,Feeling optimistic about this project,1.0,10.0,4.0,10.0,12.0,6.0,3.0,Sales Activity
xscott@example.org,Greene Inc Initiative,03-09-2023,09-09-2023,,Eager to collaborate with the team,7.0,2.0,,7.0,,3.0,,BAU Activity
gevans@example.com,Lopez Inc Initiative,14-01-2024,20-01-2024,,Can't wait to see the end result,1.0,8.0,6.0,,6.0,9.0,9.0,Sales Activity
kathrynmonroe@example.com,Abbott-Carter Solution,31-07-2022,06-08-2022,,,1.0,11.0,3.0,5.0,3.0,,2.0,BAU Activity
montoyakevin@example.net,Hurley Group Project,29-05-2022,04-06-2022,,,,4.0,5.0,3.0,7.0,2.0,,BAU Activity
taylor61@example.net,Harris-Nicholson Project,03-03-2024,09-03-2024,,Feeling optimistic about this project,1.0,4.0,,4.0,4.0,,0.0,Sales Activity
xmercer@example.com,"Diaz, Lam and Maldonado Project",13-11-2022,19-11-2022,,,2.0,6.0,1.0,10.0,,,,Sales Activity
castroderek@example.org,"Diaz, Lam and Maldonado Project",07-01-2024,13-01-2024,,Hopeful for a successful outcome,2.0,,4.0,4.0,11.0,4.0,12.0,Sales Activity
wilsonandrew@example.net,"Turner, Evans and Reed Solution",07-01-2024,13-01-2024,,,,3.0,12.0,4.0,,,10.0,Sales Activity
mirandanichols@example.net,Harris-Nicholson Project,10-07-2022,16-07-2022,,Looking forward to the challenge,7.0,,,4.0,5.0,8.0,1.0,Sales Activity
richard07@example.org,Taylor LLC Project,08-05-2022,14-05-2022,,,0.0,,0.0,,,6.0,,Sales Activity
allendavid@example.net,Patrick Inc Initiative,31-12-2023,06-01-2024,,Feeling motivated,0.0,5.0,,10.0,5.0,,,Sales Activity
amy34@example.net,Stevenson-Johnson Project,30-10-2022,05-11-2022,,Eager to collaborate with the team,6.0,,5.0,,11.0,,11.0,Sales Activity
smiller@example.com,Abbott-Carter Solution,12-02-2023,18-02-2023,,,1.0,,6.0,3.0,4.0,12.0,1.0,Sales Activity
tharris@example.org,"Austin, Barnes and Marquez Initiative",27-08-2023,02-09-2023,,Ready to dive in,1.0,,9.0,5.0,10.0,6.0,2.0,Sales Activity
kevindawson@example.org,Austin-Clark Project,26-02-2023,04-03-2023,,Feeling motivated,3.0,,,4.0,,12.0,,Sales Activity
aimee40@example.net,Ward-Berg Initiative,04-09-2022,10-09-2022,,,2.0,5.0,2.0,,11.0,4.0,1.0,BAU Activity
